KNUMBER|APPLICANT|CONTACT|STREET1|STREET2|CITY|STATE|COUNTRY_CODE|ZIP|POSTAL_CODE|DATERECEIVED|DECISIONDATE|DECISION|REVIEWADVISECOMM|PRODUCTCODE|STATEORSUMM|CLASSADVISECOMM|SSPINDICATOR|TYPE|THIRDPARTY|EXPEDITEDREVIEW|DEVICENAME
K801529|Sybron Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/02/1980|08/04/1980|SESE|DE|EBF||DE||Traditional|N||KERR CORE COMPOSITE
K801530|Sybron Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/02/1980|07/28/1980|SESE|DE|DZN||DE||Traditional|N||COREFORM MOLDS
K801531|The Owenby Co.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/01/1980|07/21/1980|SESE|PM|ILI||PM||Traditional|N||ARM SLING
K801532|The Owenby Co.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/01/1980|07/28/1980|SESE|HO|FQM||HO||Traditional|N||STOCKINETTE, STERILE TWO PLY W/PULL TABS
K801534|Lares Manufacturing Co., Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/03/1980|07/14/1980|SESE|DE|EIA||DE||Traditional|N||LARES AIR PRESSURE GAUGE
K801535|Lares Manufacturing Co., Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/03/1980|12/16/1980|SESE|DE|EFB||DE||Traditional|N||LARES HANDPIECE OIL
K801536|Broomer Research Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/03/1980|09/16/1980|SESE|CH|JJQ||CH||Traditional|N||BLOOD GLUCOSE TESTER
K801537|Pioneer Viggo, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/03/1980|09/19/1980|SESE|HO|FOZ||HO||Traditional|N||START IT WITH & WITHOUT I.V. CATH. UNIT
K801538|Warner-Lambert Co.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/03/1980|09/09/1980|SESE|CH|JJY||CH||Traditional|N||ASSURE LEVEL I PROD. #30171
K801539|Warner-Lambert Co.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/03/1980|09/09/1980|SESE|CH|JJY||CH||Traditional|N||ASSURE LEVEL II PROD. #30172
K801540|American Hospital Supply Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/03/1980|08/12/1980|SESE|HO|FPA||HO||Traditional|N||MCGRAW I.V. ADMINISTRATION SET
K801541|Advantage Medical Systems, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/03/1980|08/20/1980|SESE|RA|IWE||RA||Traditional|N||WALL MOUNTED LASER POSITIONING DEVICE
K801542|Sunfit, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/07/1980|08/20/1980|SESE|RA|LEJ||SU||Traditional|N||SUNBED/SUNROOF OR SUNCOUCH/SUNSKY
K801543|Sun Valley Tans, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/07/1980|09/16/1980|SESE|RA|LEJ||SU||Traditional|N||SUN VALLEY TANS
K801544|Narco Bio-Systems||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/07/1980|07/14/1980|SESE|CV|LDD||CV||Traditional|N||PORTA-FIB LPD
K801545|Ortho Instruments||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|07/07/1980|09/09/1980|SESE|HE|GKL||HE||Traditional|N||ORTHO AUTOMATED CELL COUNTER
K801546|Critikon Company, LLC||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/07/1980|08/27/1980|SESE|HO|FRN||HO||Traditional|N||THE SIMPLICITY PUMP #2100 INFUSION PUMP
K801547|Micro-Media Systems, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/07/1980|09/09/1980|SESE|MI|JSP||MI||Traditional|N||TEST PANEL FOR PRESUMP. ID/BACT. ORG
K801548|Dentsply Intl.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/07/1980|07/21/1980|SESE|DE|EHY||DE||Traditional|N||PERF-LOCK IMPRESSION TRAY
K801549|Medasonics, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/07/1980|07/14/1980|SESE|CV|DSF||CV||Traditional|N||MODEL R11 SINGLE CHANNEL CHART RECORDER
K801551|Sherwood Medical Co.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/08/1980|07/21/1980|SESE|AN|BSY||AN||Traditional|N||ARGYLE SAF-T-MARK SUCTION CATHETER
K801552|Edwards Laboratories||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/08/1980|07/28/1980|SESE|CV|KRB||CV||Traditional|N||MOD. 9542 FLOW-THRU INJECT. TEMP. SENSOR
K801553|Hospital Financial Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/08/1980|10/31/1980|SESE|RA|IYM||OB||Traditional|N||THERMOCOMP
K801554|Medi-Spec||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/08/1980|08/04/1980|SESE|OP|HIX||OP||Traditional|N||STERILE CAST PADDING
K801555|Associated Electrolysis Group||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/08/1980|08/04/1980|SESE|SU|KCW||SU||Traditional|N||COMPACT MODEL 360 GALVANIC EPILATOR
K801556|Rion Acoustic Instruments, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/08/1980|07/28/1980|SESE|EN|ESD||EN||Traditional|N||RIONET HEARING AID HB-66
K801557|Invacare Corp.||One Invacare Way|P.O. Box 4028|Elyria|OH|US|44036|44036|07/08/1980|07/21/1980|SESE|PM|IOR||PM||Traditional|N||ROLLS ROLLITE WHEELCHAIR
K801558|Biosearch Medical Products, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/08/1980|07/28/1980|SESE|GU|KNT||GU||Traditional|N||ENTERIC FEEDING TUBE W/SEGM. FLEX. WT.
K801559|Renal Devices, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/08/1980|10/31/1980|SESE|GU|FJI||GU||Traditional|N||HOLLO FIBER DIALYZER
K801560|Ventrex Laboratories, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/08/1980|08/13/1980|SESE|IM|JLW||CH||Traditional|N||VENTREX/SEP TSH TEST SET
K801561|Amersham Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/08/1980|08/12/1980|SESE|HE|LCP||HE||Traditional|N||GLYCOSYLATED HEMOGLOBIN KIT
K801562|Dr. Bruno Lange GmbH||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/08/1980|08/20/1980|SESE|CH|JJQ||CH||Traditional|N||PHOTOMETER LP 6
K801563|Dr. Bruno Lange GmbH||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/08/1980|08/20/1980|SESE|CH|JJQ||CH||Traditional|N||PHOTOMETER LP 3
K801564|Dr. Bruno Lange GmbH||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/08/1980|08/20/1980|SESE|CH|JJQ||CH||Traditional|N||PHOTOMETER LP 1
K801565|Abbott Laboratories||One Abbott Park Rd.||Abbott Park|IL|US|60064|60064|07/08/1980|07/21/1980|SESE|TX|||||Traditional|N||CYBREX PHENYTOIN
K801566|Abbott Laboratories||One Abbott Park Rd.||Abbott Park|IL|US|60064|60064|07/08/1980|07/21/1980|SESE|TX|||||Traditional|N||CYBREX PHENOBARBITAL
K801567|Abbott Laboratories||One Abbott Park Rd.||Abbott Park|IL|US|60064|60064|07/08/1980|07/21/1980|SESE|TX|||||Traditional|N||CYBREX THEOPHYLLINE
K801568|American Convertors Div., American Pharmaseal||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/08/1980|07/28/1980|SESE|CV|DXQ||CV||Traditional|N||SHIELD DISPOSABLE BLOOD PRESSURE CUFF
K801569|American Convertors Div., American Pharmaseal||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/08/1980|07/28/1980|SESE|HO|FRG||HO||Traditional|N||VAL-U-WRAP CSR WRAP
K801570|American Convertors Div., American Pharmaseal||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/08/1980|07/28/1980|SESE|HO|FYB||SU||Traditional|N||SHIELD DISP. PATIENTS PONCHO GOWNS
K801572|Medmetric Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/09/1980|08/04/1980|SESE|SU|FWZ||SU||Traditional|N||SURG-ASSIST
K801573|California Cardiac Systems, Inc.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|07/09/1980|09/09/1980|SESE|HO|KYZ||HO||Traditional|N||SAPCRILL THERMODETECT BREAST SCANNER DEV
K801574|Zimmer, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/09/1980|10/31/1980|SESE|OR|JDB||OR||Traditional|N||DEPALMA ELBOW
K801575|Luther Medical Products, Inc.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|07/08/1980|08/20/1980|SESE|HO|FOZ||HO||Traditional|N||L-CATH INTRAVENOUS PLACEMENT UNIT
K801576|Inter Med Industries, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/09/1980|08/14/1980|SESE|NE|GZJ||NE||Traditional|N||NEUROGAR III-TRANSCUT. ELEC. NERVE STIM
K801577|Inter Med Industries, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/09/1980|08/27/1980|SESE|PM|IPF||PM||Traditional|N||NEUROGAR IV-EXTERNAL NEURO-MUSCLE STIM.
K801578|Ria Products, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/09/1980|10/23/1980|SESE|HE|CDD||CH||Traditional|N||COMBOSTAT - NO-BOIL KIT
K801579|Ria Products, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/09/1980|10/23/1980|SESE|HE|CDD||CH||Traditional|N||VITAMIN B12 - NO-BOIL KIT
K801580|Diagnostic Products Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/10/1980|08/13/1980|SESE|IM|DBF||IM||Traditional|N||FERRITIN RIA KIT
K801585|Precision Instruments, Inc.|||||MI|US|||07/11/1980|10/03/1980|SESE|SU|EMF||SU||Traditional|N||HESSBURG-BFRRON TREPHINE
K801587|Dentsply Intl.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/11/1980|07/21/1980|SESE|DE|ELW||DE||Traditional|N||ASH BLUEPRINT ALGINATE IMPRESSION MATER.
K801588|Dentsply Intl.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/11/1980|09/16/1980|SESE|DE|EBZ||DE||Traditional|N||CAULK PRISMA-LITE
K801589|United States Surgical, A Division of Tyco Healthc||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/11/1980|08/04/1980|SESE|SU|FHM||SU||Traditional|N||AUTO SUTURE DISP. 30, ETC. & SURG. STAP
K801590|United States Surgical, A Division of Tyco Healthc||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|07/11/1980|08/04/1980|SESE|SU|FHM||SU||Traditional|N||AUTO SUTURE DISPOSABLE GIA SURG. STAPLER
K801591|Lares Manufacturing Co., Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/11/1980|07/21/1980|SESE|DE|EAY||DE||Traditional|N||FIBER OPTIC ILLUMINATOR
K801592|Lares Manufacturing Co., Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/11/1980|07/21/1980|SESE|DE|EAY||DE||Traditional|N||FIBER OPTIC HOSE
K801593|Teledyne, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/14/1980|08/20/1980|SESE|PM|ISA||PM||Traditional|N||LEBODY BY WATER PIK
K801594|Ace Orthopedic Manufacturing Co.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/14/1980|09/09/1980|SESE|OR|HXK||OR||Traditional|N||ACE FISCHER EXTERNAL FIXATION DEVICE
K801596|Cynergy||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/14/1980|09/16/1980|SESE|CV|DTE||CV||Traditional|N||CYNERGY MODEL 184
K801597|Spital Medical, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|06/24/1980|08/04/1980|SESE|AN|BZC||AN||Traditional|N||PFT CALIBRATOR
K801598|Advanced Technology Laboratories, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/14/1980|08/20/1980|SESE|RA|IYO||RA||Traditional|N||MARK V DUPLEX ULTRASONIC SCANNING SYSTEM
K801599|Corning Medical & Scientific||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/14/1980|08/20/1980|SESE|CH|LCH||CH||Traditional|N||CORNING 184 BLOOD GAS TONOMETER
K801600|Gilford Diagnostics||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/14/1980|08/27/1980|SESE|CH|CGA||CH||Traditional|N||GLUCOSE (TRINDER) REAGENT
K801602|Hospital Products Co.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/14/1980|08/27/1980|SESE|HO|FPB||HO||Traditional|N||DESERET I.V. FILTER
K801603|Zimmer, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/14/1980|10/03/1980|SESE|OR|HRS||OR||Traditional|N||POLYETHYLENE FILLED BONE PLATE
K801604|Nicolet Biomedical Instruments||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/14/1980|08/04/1980|SESE|NE|GWK||NE||Traditional|N||PATHFINDER ELECTRODIAGNOSTIC SYSTEM
K801605|Burron Medical Products, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/15/1980|08/12/1980|SESE|HO|FPB||HO||Traditional|N||BIMECO FILTERED EXTENSION SET
K801606|Omnitronics Research Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/15/1980|07/28/1980|SESE|NE|||||Traditional|N||RETREAT
K801607|Neotronics, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/15/1980|08/07/1980|SESE|AN|CCL||AN||Traditional|N||MOM 2
K801608|Edward Weck, Inc.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|07/15/1980|08/12/1980|SESE|OP|HND||OP||Traditional|N||MCCULLEY CONTINUOUS SUTURE TIGHTNER
K801609|Edward Weck, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/15/1980|08/13/1980|SESE|OP|HND||OP||Traditional|N||MADDOX LENS SPATULA CAT. #7245
K801610|Edward Weck, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/15/1980|08/04/1980|SESE|SU|GCZ||SU||Traditional|N||CHILDREN'S HOSPITAL PEDIATRIC RETRACTOR
K801611|Edward Weck, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/15/1980|08/04/1980|SESE|SU|GAD||SU||Traditional|N||DEEP BALFOUR BLADE FOR WILKINSON RETRACT
K801612|Edward Weck, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/15/1980|08/04/1980|SESE|SU|GCY||SU||Traditional|N||FRAZIER-FERGUSON SUCTION TUBES (DISP.)
K801613|Y||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/15/1980|08/12/1980|SESE|HO|FPA||HO||Traditional|N||MODEL 72-81-0 UNVENTED SOLUTION ADM. SET
K801614|Y||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/15/1980|08/13/1980|SESE|HO|FPB||HO||Traditional|N||MODEL 40-30-2 AIR ELIMINATING FILTER SET
K801616|Procter & Gamble Mfg. Co.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/15/1980|08/04/1980|SESE|HO|FXP||SU||Traditional|N||NON-CONDUCTIVE SHOE COVERS
K801617|Procter & Gamble Mfg. Co.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/15/1980|08/04/1980|SESE|HO|FXP||SU||Traditional|N||CONDUCTIVE SHOE COVERS
K801618|Sherwood Medical Co.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/15/1980|08/13/1980|SESE|GU|FIE||GU||Traditional|N||ARGYLE A-V MEDI-WING HEMODIALYSIS SET
K801619|Mistogen Equipment Co.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/15/1980|08/04/1980|SESE|AN|BTT||AN||Traditional|N||MIST2GEN TEMPTROL 10
K801620|Marquest Medical Products, Inc.|Donald L Bailey|109 Inverness Dr. E.|C1|Englewood|CO|US|80112|80112|07/15/1980|07/21/1980|SESE|AN|CBT||AN||Traditional|N||ASPIRATOR
K801621|Impra, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/15/1980|09/09/1980|SESE|CV|DSY||CV||Traditional|N||VASCULAR GRAFT PROSTH. OF EXP. MICRO.
K801622|Adel Medical , Ltd.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/15/1980|08/14/1980|SESE|OB|KNC||OB||Traditional|N||ADEL MEDICAL BIRTHING BED, MOD. LD-400
K801623|Cavitron Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/15/1980|11/18/1980|SESE|SU|LFL||||Traditional|N||CAVITRON ULTRASONIC SURG. ASPIR. CUSA
K801624|Laser Industries , Ltd.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/15/1980|08/20/1980|SESE|SU|GEX||SU||Traditional|N||SHARPLAN 723 CO2 LASER SURGICAL SYSTEM
K801625|Tru-Eze Mfg. Co., Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/15/1980|07/28/1980|SESE|PM|IRQ||PM||Traditional|N||THERMOLATOR HEATING UNIT
K801626|The Owenby Co.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/15/1980|07/28/1980|SESE|PM|ILI||PM||Traditional|N||ARM SLING
K801627|The Owenby Co.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/15/1980|07/28/1980|SESE|PM|IPM||PM||Traditional|N||COVER, LIMB
K801628|The Owenby Co.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/15/1980|08/07/1980|SESE|PM|IQK||PM||Traditional|N||RESTRAINT, PROTECTIVE
K801629|The Urology Group||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/15/1980|08/12/1980|SESE|GU|KNX||GU||Traditional|N||COVER-ALL MALE INCONTINENCE DEVICE
K801632|Bellco Artifidial Organ Spec., Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/15/1980|08/04/1980|SESE|GU|FIE||GU||Traditional|N||THE BELLCO FISTULA NEEDLES
K801633|Bellco Artifidial Organ Spec., Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/15/1980|12/18/1980|SESE|GU|FJG||GU||Traditional|N||THE BRAVO NEW PARALLEL FLOW DIALYZER
K801634|Bellco Artifidial Organ Spec., Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/15/1980|12/17/1980|SESE|GU|FHS||GU||Traditional|N||THE VITA 2 DISPOSABLE DIALYZER
K801635|Hall-Woodroof, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/15/1980|08/04/1980|SESE|SU|FRO||||Traditional|N||BIOBRANE BRAND TEMPORARY WOUND-DRESSING
K801637|C.R. Bard, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/17/1980|08/27/1980|SESE|CV|KPK||SU||Traditional|N||FLUORO-MARK RADIOPAQUE ANATOMICAL MKR.
K801638|American Optical Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/17/1980|08/13/1980|SESE|OP|HME||OP||Traditional|N||A O CUSTOM II CHAIR AND STAND
K801639|Southern Dental Industries, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/17/1980|08/27/1980|SESE|DE|EJJ||DE||Traditional|N||PERMITE DENTAL AMALGAM ALLOY
K801640|Bentley Laboratories, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/17/1980|10/03/1980|SESE|CV|DXY||CV||Traditional|N||SORIN PULSE GENERATOR, MODEL #LIT-214
K801641|Ohio Medical Products||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/17/1980|07/28/1980|SESE|CV|DTS||CV||Traditional|N||OHIO DISPOSABLE CLEAR SUCTION INSTRUMENT
K801642|Intl. Diagnostic Technology||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/17/1980|08/27/1980|SESE|TX|KLS||TX||Traditional|N||FIAX TEST KIT FOR THEOPHYLLINE QUANT.
K801643|Chattanooga Group, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/17/1980|07/28/1980|SESE|PM|INW||PM||Traditional|N||TRITON
K801647|Carolina Medical Electronics||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/18/1980|08/20/1980|SESE|CV|DXY||CV||Traditional|N||SONACOLOR 6100
K801648|Bd Becton Dickinson Vacutainer Systems Preanalytic||1875 Eye St. NW Suite 625||Washington|DC|US|20006|20006|07/18/1980|08/13/1980|SESE|MI|JTN||MI||Traditional|N||TRIMETHROPRIM 5MCG. SENSI DISC.
K801649|Eastman Kodak Company||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|07/18/1980|08/20/1980|SESE|CH|KNK||CH||Traditional|N||KODAK EKTACHEM CLINICAL CHEMISTRY SLIDES
K801650|Deseret Medical, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/18/1980|08/04/1980|SESE|CV|DXE||CV||Traditional|N||DESERET EMBOLECTOMY/THROMBECTOMY CATH.
K801651|Cutter Laboratories, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/18/1980|08/13/1980|SESE|DE|EFB||DE||Traditional|N||CUTTER JET
K801652|Cutter Laboratories, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/18/1980|08/27/1980|SESE|HO|KPE||HO||Traditional|N||TOTAL PARENTERAL NUTRITION SET BAG
K801653|General Electric Co.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/18/1980|08/20/1980|SESE|RA|IYX||RA||Traditional|N||MAXI CAMERA 37
K801654|General Electric Co.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/18/1980|08/20/1980|SESE|RA|IYX||RA||Traditional|N||MAXI CAMERA 61
K801655|Unirad Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/21/1980|09/26/1980|SESE|RA|IYN||RA||Traditional|N||AUTO SECTOR SCANNER
K801656|Unirad Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/21/1980|09/26/1980|SESE|RA|IYN||RA||Traditional|N||EDP 1200 SECTOR SCANNER OPTION
K801657|Biochem International, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/21/1980|08/20/1980|SESE|CV|DXN||CV||Traditional|N||NON-INVASIVE, BLOOD PRESSURE MONITOR
K801659|Coburn Optical Ind., Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/21/1980|09/09/1980|SESE|OP|HJO||OP||Traditional|N||BIOPHTAL CLINICAL ENDOTHELIAL MICROSCOPE
K801660|ETHICON, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/21/1980|08/13/1980|SESE|SU|GDJ||SU||Traditional|N||PROXIMATE * PSD PURSE-STRING DEVICE
K801661|J.T. Baker Chemical Co.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/21/1980|09/16/1980|SESE|IM|DDB||IM||Traditional|N||J.T. BAKER CERULOPLASMIN NEPHELOMETRIC
K801662|J.T. Baker Chemical Co.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/21/1980|09/16/1980|SESE|IM|DEP||IM||Traditional|N||J.T. BAKER ALPHA-2-MACROGLOBULIN NEPH.
K801663|Miles Laboratories, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/21/1980|08/20/1980|SESE|CH|CGA||CH||Traditional|N||SERALYZER GLUCOSE REAGENT STRIPS
K801664|Miles Laboratories, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/21/1980|08/20/1980|SESE|CH|JQP||CH||Traditional|N||SERALYZER GLUCOSE TEST MODULE
K801665|Miles Laboratories, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/21/1980|08/20/1980|SESE|CH|JIS||CH||Traditional|N||SERALYZER GLUCOSE CALIBRATORS(LOW&HIGH)
K801666|Immuchem Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/21/1980|08/27/1980|SESE|CH|CDZ||CH||Traditional|N||TESTOSTERONE KIT
K801667|Clinical Assays, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/21/1980|10/23/1980|SESE|MI|GOL||MI||Traditional|N||GAMMA COAT(125 I) RUBELLA ANTIBODY
K801668|Laboratory Diagnostics Co., Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/21/1980|08/13/1980|SESE|CH|JHS||CH||Traditional|N||QUICK CEPT
K801669|J.T. Baker Chemical Co.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/22/1980|09/16/1980|SESE|IM|DEM||IM||Traditional|N||J.T. BAKER ALPHA-1-ANTITRYPSIN NEPHELO
K801670|Neurodiagnostics, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/22/1980|08/04/1980|SESE|NE|GWK||NE||Traditional|N||NDI-IKE EMG
K801671|Neurodiagnostics, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/22/1980|08/04/1980|SESE|NE|GWE||NE||Traditional|N||ESG-1 (EVOKED RESPONSE STIMULUS GENER)
K801672|Medical Components, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/22/1980|12/18/1980|SESE|GU|LFJ||GU||Traditional|N||MEDCOMP SUBCLAVIAN CATHETER
K801674|Sun Tan Enterprises, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/22/1980|09/16/1980|SESE|RA|LEJ||SU||Traditional|N||SUN ROOM TANNING BOOTH
K801675|Ausonics Pty , Ltd.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/22/1980|10/23/1980|SESE|RA|LEJ||SU||Traditional|N||U.I. OCTOSON
K801676|Abbott Laboratories||One Abbott Park Rd.||Abbott Park|IL|US|60064|60064|07/22/1980|08/20/1980|SESE|IM|DBF||IM||Traditional|N||FERRIZYME  FERRITIN ENZYME IMMUNOASSAY
K801677|Nihon Kohden America, Inc.||90 Icon St.||Foothill|CA|US|92610|92610|07/22/1980|08/07/1980|SESE|CV|DPS||CV||Traditional|N||ELECTROCARDIOGRAPH, MODEL ECG-5503
K801678|Sterilization Technical Services, Inc.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|07/22/1980|08/13/1980|SESE|HO|FRC||HO||Traditional|N||SPOR-TEST-STRIP
K801679|Quinton, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/22/1980|10/03/1980|SESE|GU|FJS||GU||Traditional|N||BETA-CAP II
K801680|Quinton, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|07/22/1980|08/04/1980|SESE|SU|GCE||SU||Traditional|N||BETA-CAP II ADAPTER
